Order_id;Order_type;Sub_department;mean_time;Difficulty_level;Perform_peoples;Hull_number;Floor;Execution_date
441;Mail;technical_department;10;4;1;4;6;2021-02-24
442;Installing software;Information Resources Department;10;4;3;11;5;2021-02-25
443;Role system;technical_department;10;2;2;5;8;2021-10-08
444;PC hardware replacement;Information Resources Department;10;2;3;7;3;2021-10-03
445;Laying the network;Information Resources Department;10;4;2;2;5;2021-11-10
446;PC hardware replacement;Information Resources Department;10;5;1;11;4;2021-10-30
447;OS;Telecommunications_department;10;5;3;8;5;2021-06-02
448;Installing software;Telecommunications_department;10;3;1;12;7;2021-05-16
449;Mail;Information Resources Department;10;2;3;10;8;2021-06-11
450;Mail;Information Resources Department;10;1;3;10;5;2021-05-20
451;Office equipment;Information Resources Department;10;4;2;9;5;2021-12-09
452;Internet;Information Resources Department;10;4;1;5;6;2021-11-11
453;Mail;Telecommunications_department;10;5;3;5;5;2021-11-26
454;OS;Information Resources Department;10;2;3;8;1;2021-10-23
455;PC hardware replacement;technical_department;10;2;3;9;9;2021-05-04
456;Role system;Information Resources Department;10;4;1;7;8;2021-03-25
457;Office equipment;Information Resources Department;10;3;1;10;6;2021-03-29
458;OS;technical_department;10;1;1;3;9;2021-02-12
459;Laying the network;Information Resources Department;10;4;1;8;7;2021-08-11
460;Laying the network;Telecommunications_department;10;3;3;8;5;2021-06-21
461;Internet;Information Resources Department;10;4;3;2;1;2021-06-13
462;Mail;Information Resources Department;10;5;1;10;3;2021-04-18
463;Laying the network;Telecommunications_department;10;5;1;5;8;2021-10-03
464;Installing software;Telecommunications_department;10;2;3;8;5;2021-08-02
465;Antivirus;technical_department;10;5;1;4;9;2021-07-14
466;Installing software;technical_department;10;4;1;3;9;2021-05-08
467;OS;Telecommunications_department;10;1;2;12;4;2021-10-12
468;Installing software;Information Resources Department;10;5;1;6;8;2021-07-30
469;Mail;Telecommunications_department;10;1;2;5;2;2021-06-30
470;Accounts;technical_department;10;2;3;6;1;2021-04-12
471;Antivirus;Telecommunications_department;10;1;1;6;3;2021-09-04
472;Role system;technical_department;10;3;1;3;6;2021-06-12
473;Accounts;technical_department;10;1;1;4;7;2021-04-30
474;Antivirus;Information Resources Department;10;4;3;8;4;2021-01-30
475;Office equipment;Telecommunications_department;10;1;1;11;5;2021-06-13
476;Installing software;Telecommunications_department;10;5;1;10;7;2021-03-09
477;Internet;Information Resources Department;10;5;2;2;6;2021-01-15
478;Laying the network;Information Resources Department;10;5;1;8;3;2021-10-04
479;Accounts;Information Resources Department;10;5;2;2;2;2021-02-05
480;Accounts;Information Resources Department;10;1;2;3;2;2021-10-20
481;Installing software;Telecommunications_department;10;4;1;10;9;2021-08-16
482;OS;Information Resources Department;10;1;3;7;4;2021-04-25
483;Installing software;technical_department;10;3;1;3;2;2021-08-14
484;Laying the network;Telecommunications_department;10;2;2;7;1;2021-04-17
485;Accounts;Telecommunications_department;10;2;1;5;7;2021-01-31
486;Internet;technical_department;10;2;3;4;9;2021-09-28
487;Mail;Telecommunications_department;10;1;2;3;6;2021-01-07
488;Role system;Telecommunications_department;10;2;3;10;3;2021-08-29
489;Laying the network;Telecommunications_department;10;4;2;10;8;2021-06-02
490;Internet;Telecommunications_department;10;2;1;12;9;2021-01-17
491;OS;technical_department;10;3;3;2;4;2021-04-16
492;Laying the network;technical_department;10;1;2;11;8;2021-11-25
493;Role system;Information Resources Department;10;1;1;2;3;2021-08-18
494;OS;Information Resources Department;10;1;1;7;2;2021-03-23
495;OS;Information Resources Department;10;4;3;11;5;2021-06-09
496;Accounts;technical_department;10;5;2;11;8;2021-01-07
497;Internet;technical_department;10;2;1;4;1;2021-09-18
498;Laying the network;Telecommunications_department;10;4;1;11;8;2021-04-12
499;Mail;Information Resources Department;10;5;1;6;9;2021-06-17
500;Accounts;Telecommunications_department;10;3;3;9;2;2021-01-04
501;Installing software;Telecommunications_department;10;3;3;5;3;2021-09-03
502;Office equipment;technical_department;10;2;3;3;9;2021-03-17
503;PC hardware replacement;Information Resources Department;10;5;3;12;9;2021-05-11
504;Internet;Information Resources Department;10;1;2;5;9;2021-11-15
505;PC hardware replacement;Information Resources Department;10;2;2;4;8;2021-07-05
506;Mail;Information Resources Department;10;4;3;5;4;2021-01-05
507;Installing software;Information Resources Department;10;5;3;5;2;2021-02-17
508;Accounts;technical_department;10;3;2;1;1;2021-08-13
509;Mail;Information Resources Department;10;2;3;2;8;2021-03-21
510;Accounts;Information Resources Department;10;1;1;5;2;2021-09-09
511;Laying the network;technical_department;10;4;1;8;8;2021-10-10
512;Mail;Telecommunications_department;10;4;1;6;5;2021-03-26
513;PC hardware replacement;Telecommunications_department;10;5;2;10;2;2021-10-20
514;Role system;technical_department;10;2;3;4;3;2021-03-30
515;Role system;Telecommunications_department;10;2;1;9;8;2021-04-20
516;Antivirus;technical_department;10;4;3;10;4;2021-09-21
517;PC hardware replacement;Telecommunications_department;10;3;1;5;8;2021-04-07
518;Installing software;technical_department;10;2;3;1;8;2021-09-02
519;Antivirus;technical_department;10;5;1;9;2;2021-09-11
520;Internet;technical_department;10;4;1;1;6;2021-02-02
521;Role system;Telecommunications_department;10;1;2;10;9;2021-08-07
522;Installing software;Telecommunications_department;10;2;1;9;8;2021-12-22
523;Mail;Telecommunications_department;10;2;3;8;9;2021-12-19
524;Antivirus;Information Resources Department;10;4;3;2;3;2021-05-01
525;Accounts;Telecommunications_department;10;2;2;2;4;2021-10-22
526;Internet;technical_department;10;1;1;4;1;2021-02-26
527;Mail;Telecommunications_department;10;3;2;5;2;2021-02-12
528;Mail;Information Resources Department;10;3;3;2;3;2021-06-12
529;Role system;Information Resources Department;10;4;2;4;2;2021-11-22
530;Accounts;Telecommunications_department;10;4;1;8;7;2021-03-17
531;Laying the network;technical_department;10;4;3;12;6;2021-02-20
532;Mail;technical_department;10;1;1;12;6;2021-06-09
533;OS;technical_department;10;4;3;5;4;2021-11-07
534;Role system;technical_department;10;2;3;12;8;2021-02-19
535;Mail;technical_department;10;4;2;6;5;2021-01-14
536;Laying the network;technical_department;10;3;3;8;4;2021-04-21
537;Office equipment;Information Resources Department;10;4;3;4;1;2021-09-08
538;OS;technical_department;10;4;3;2;3;2021-12-09
539;Role system;technical_department;10;4;2;10;8;2021-10-22
540;Mail;Information Resources Department;10;5;1;4;5;2021-01-17
541;Installing software;Telecommunications_department;10;3;3;2;9;2021-05-26
542;Office equipment;technical_department;10;1;1;2;1;2021-08-14
543;OS;Telecommunications_department;10;3;3;1;5;2021-06-16
544;Mail;technical_department;10;2;2;9;9;2021-08-29
545;Office equipment;Telecommunications_department;10;2;2;10;3;2021-12-25
546;PC hardware replacement;technical_department;10;2;3;1;2;2021-03-05
547;Office equipment;Information Resources Department;10;1;3;3;5;2021-12-23
548;Office equipment;Information Resources Department;10;2;2;1;8;2021-02-25
549;Office equipment;technical_department;10;5;2;5;9;2021-06-11
550;Antivirus;Telecommunications_department;10;2;3;10;7;2021-08-08
551;PC hardware replacement;Telecommunications_department;10;4;3;3;8;2021-05-18
552;Laying the network;Telecommunications_department;10;2;3;4;1;2021-07-09
553;Mail;technical_department;10;2;3;10;1;2021-10-11
554;Antivirus;Information Resources Department;10;2;1;6;7;2021-11-26
555;Laying the network;technical_department;10;1;2;1;6;2021-08-25
556;Office equipment;Telecommunications_department;10;2;1;5;6;2021-10-04
557;Installing software;Telecommunications_department;10;4;2;2;5;2021-12-26
558;Installing software;technical_department;10;1;3;12;9;2021-01-31
559;Laying the network;Information Resources Department;10;2;1;10;7;2021-10-18
560;Role system;Telecommunications_department;10;5;1;5;6;2021-11-16
561;Accounts;Information Resources Department;10;5;2;4;4;2021-01-27
562;Office equipment;Information Resources Department;10;5;1;5;6;2021-02-20
563;OS;Telecommunications_department;10;3;2;6;3;2021-10-26
564;Mail;Information Resources Department;10;4;2;3;1;2021-11-12
565;Office equipment;technical_department;10;1;1;5;6;2021-01-13
566;PC hardware replacement;Telecommunications_department;10;2;3;9;7;2021-01-25
567;Antivirus;Telecommunications_department;10;3;1;12;2;2021-09-18
568;Antivirus;Information Resources Department;10;1;2;11;7;2021-09-25
569;Antivirus;Information Resources Department;10;5;3;4;2;2021-11-13
570;Internet;technical_department;10;5;3;11;2;2021-11-13
571;Office equipment;Information Resources Department;10;3;1;4;5;2021-06-28
572;Role system;Telecommunications_department;10;3;2;6;8;2021-06-23
573;PC hardware replacement;Telecommunications_department;10;5;1;2;1;2021-07-30
574;Role system;technical_department;10;1;3;11;9;2021-07-19
575;Mail;Information Resources Department;10;2;3;7;1;2021-02-19
576;Role system;Information Resources Department;10;4;1;12;4;2021-02-03
577;Laying the network;technical_department;10;3;3;10;4;2021-03-01
578;Laying the network;technical_department;10;2;2;10;1;2021-02-07
579;Installing software;technical_department;10;5;2;9;2;2021-08-28
580;OS;Telecommunications_department;10;5;3;4;2;2021-08-01
581;Antivirus;technical_department;10;1;3;5;2;2021-08-15
582;Accounts;Telecommunications_department;10;3;3;7;6;2021-07-13
583;Mail;Information Resources Department;10;3;2;9;5;2021-01-21
584;Antivirus;technical_department;10;5;1;7;5;2021-12-12
585;Installing software;technical_department;10;4;1;10;3;2021-12-15
586;Mail;Information Resources Department;10;2;1;3;6;2021-11-01
587;OS;Telecommunications_department;10;5;1;7;3;2021-04-30
588;OS;technical_department;10;4;3;8;1;2021-03-11
589;OS;Telecommunications_department;10;5;3;2;7;2021-03-03
590;Laying the network;technical_department;10;1;3;9;8;2021-01-06
591;OS;technical_department;10;1;1;4;4;2021-06-23
592;Internet;technical_department;10;3;3;7;1;2021-04-22
593;Installing software;Information Resources Department;10;2;3;4;5;2021-04-03
594;Role system;Information Resources Department;10;5;1;2;6;2021-01-25
595;Mail;Information Resources Department;10;2;1;12;9;2021-07-01
596;Role system;technical_department;10;1;1;6;4;2021-04-19
597;Laying the network;technical_department;10;2;2;5;7;2021-03-19
598;Internet;Telecommunications_department;10;3;3;6;6;2021-12-29
599;PC hardware replacement;Information Resources Department;10;2;3;6;8;2021-05-25
600;Antivirus;Telecommunications_department;10;4;3;2;2;2021-03-01
601;Internet;Telecommunications_department;10;2;1;4;3;2021-01-18
602;Installing software;Telecommunications_department;10;5;2;7;1;2021-10-19
603;Installing software;technical_department;10;2;3;10;1;2021-03-03
604;Role system;Information Resources Department;10;1;3;9;3;2021-11-26
605;Office equipment;technical_department;10;1;2;1;3;2021-10-04
606;OS;Telecommunications_department;10;2;3;8;8;2021-06-24
607;Laying the network;technical_department;10;1;2;1;7;2021-10-25
608;Internet;Telecommunications_department;10;2;2;3;7;2021-07-09
609;Internet;technical_department;10;5;3;10;6;2021-05-05
610;Accounts;Telecommunications_department;10;3;2;7;1;2021-01-12
611;Role system;Information Resources Department;10;4;1;3;7;2021-05-04
612;PC hardware replacement;technical_department;10;3;2;7;6;2021-01-05
613;Internet;technical_department;10;3;3;4;3;2021-10-20
614;Office equipment;Telecommunications_department;10;3;3;4;6;2021-06-17
615;Antivirus;technical_department;10;2;1;3;2;2021-09-26
616;Office equipment;Information Resources Department;10;3;2;10;8;2021-05-18
617;OS;technical_department;10;5;1;10;4;2021-02-20
618;Office equipment;Information Resources Department;10;3;1;12;5;2021-10-06
619;Mail;Information Resources Department;10;4;3;1;9;2021-01-04
620;PC hardware replacement;Information Resources Department;10;2;1;11;5;2021-08-14
621;Antivirus;technical_department;10;2;3;1;8;2021-05-07
622;Accounts;Telecommunications_department;10;2;3;6;8;2021-12-10
623;Mail;Telecommunications_department;10;5;3;10;1;2021-02-26
624;Laying the network;Information Resources Department;10;1;1;10;5;2021-09-25
625;OS;Telecommunications_department;10;3;1;4;6;2021-06-07
626;PC hardware replacement;Information Resources Department;10;5;1;11;5;2021-12-30
627;Laying the network;Telecommunications_department;10;1;1;6;6;2021-03-07
628;Internet;Information Resources Department;10;4;2;8;8;2021-09-22
629;Role system;Information Resources Department;10;4;2;4;8;2021-05-24
630;Installing software;Information Resources Department;10;3;2;2;5;2021-12-04
631;Mail;Telecommunications_department;10;1;3;12;5;2021-01-28
632;Office equipment;technical_department;10;2;1;5;5;2021-08-05
633;Role system;Telecommunications_department;10;3;2;4;5;2021-03-25
634;Laying the network;Telecommunications_department;10;5;2;4;9;2021-09-23
635;Role system;Telecommunications_department;10;1;3;4;7;2021-11-05
636;Internet;Telecommunications_department;10;4;2;12;6;2021-05-02
637;Laying the network;technical_department;10;3;2;1;4;2021-12-08
638;Internet;Telecommunications_department;10;2;3;5;7;2021-05-29
639;OS;Information Resources Department;10;5;1;7;4;2021-06-30
640;Laying the network;technical_department;10;5;3;6;2;2021-12-13
641;Mail;Information Resources Department;10;1;1;10;7;2021-07-10
642;Office equipment;Telecommunications_department;10;3;2;4;9;2021-12-17
643;Office equipment;technical_department;10;3;3;9;4;2021-01-07
644;Installing software;Information Resources Department;10;1;3;10;1;2021-06-10
645;Role system;Information Resources Department;10;4;1;4;4;2021-12-24
646;Role system;Information Resources Department;10;3;2;1;5;2021-05-23
647;PC hardware replacement;Telecommunications_department;10;1;1;9;8;2021-06-01
648;OS;Telecommunications_department;10;1;1;1;3;2021-10-22
649;Office equipment;Information Resources Department;10;2;2;10;5;2021-04-26
650;Role system;technical_department;10;3;1;9;4;2021-09-10
651;Laying the network;technical_department;10;3;2;7;6;2021-09-08
652;Installing software;Telecommunications_department;10;5;3;2;8;2021-01-19
653;Laying the network;technical_department;10;4;1;1;9;2021-07-12
654;Office equipment;Telecommunications_department;10;2;3;3;7;2021-11-14
655;Laying the network;Information Resources Department;10;4;2;4;7;2021-11-01
656;Antivirus;Telecommunications_department;10;4;3;1;8;2021-03-02
657;Antivirus;Telecommunications_department;10;5;1;4;8;2021-08-12
658;Laying the network;technical_department;10;5;1;8;4;2021-12-04
659;PC hardware replacement;Information Resources Department;10;5;3;12;3;2021-11-09
660;Laying the network;Telecommunications_department;10;2;1;11;2;2021-02-27
661;Mail;Information Resources Department;10;5;3;4;1;2021-07-28
662;Antivirus;Information Resources Department;10;3;2;11;4;2021-11-08
663;Antivirus;Information Resources Department;10;5;2;6;2;2021-10-03
664;OS;Information Resources Department;10;4;3;8;9;2021-01-09
665;Accounts;Telecommunications_department;10;5;2;4;6;2021-05-29
666;Accounts;Telecommunications_department;10;1;2;1;8;2021-08-29
667;Office equipment;Information Resources Department;10;5;2;10;4;2021-07-12
668;Laying the network;technical_department;10;1;3;3;1;2021-10-06
669;Internet;technical_department;10;4;3;1;5;2021-02-12
670;Installing software;Telecommunications_department;10;2;3;2;6;2021-05-04
671;Mail;technical_department;10;4;3;1;1;2021-03-05
672;Antivirus;Information Resources Department;10;3;2;9;5;2021-05-19
673;Installing software;Information Resources Department;10;3;2;10;8;2021-09-13
